,CCLE Cell Line Name,Primary Cell Line Name,Compound,Target,Doses (uM),Activity Data (median),Activity SD,Num Data,FitType,EC50 (µM),IC50 (µM),Amax,ActArea,CCLE name,Cell line primary name,Cell line aliases,Gender,Site Primary,Histology,Hist Subtype1,CCLE tumor type,CCLE tumor type 2,Notes,Source,Expression arrays,SNP arrays,Hybrid capture/Sequencing,OncoMap,Drug sensitivity profiling
573,T47D_BREAST,T-47D,PF2341066,c-MET,8.0,-28.0,5.14,8,Constant,,8.0,-3.537573338,0.3487,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
574,T47D_BREAST,T-47D,PHA-665752,c-MET,0.0025,9.86,17.5,8,Sigmoid,0.002682441,8.0,-2.122644186,0.3123,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
574,T47D_BREAST,T-47D,PHA-665752,c-MET,0.008,-14.0,5.0,8,Sigmoid,0.002682441,8.0,-2.122644186,0.3123,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
574,T47D_BREAST,T-47D,PHA-665752,c-MET,0.025,-2.2,11.5,8,Sigmoid,0.002682441,8.0,-2.122644186,0.3123,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
574,T47D_BREAST,T-47D,PHA-665752,c-MET,0.08,1.91,8.47,8,Sigmoid,0.002682441,8.0,-2.122644186,0.3123,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
574,T47D_BREAST,T-47D,PHA-665752,c-MET,0.25,11.6,6.39,8,Sigmoid,0.002682441,8.0,-2.122644186,0.3123,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
574,T47D_BREAST,T-47D,PHA-665752,c-MET,0.8,1.84,3.37,8,Sigmoid,0.002682441,8.0,-2.122644186,0.3123,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
574,T47D_BREAST,T-47D,PHA-665752,c-MET,2.53,6.72,15.7,8,Sigmoid,0.002682441,8.0,-2.122644186,0.3123,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
574,T47D_BREAST,T-47D,PHA-665752,c-MET,8.0,-20.0,28.2,8,Sigmoid,0.002682441,8.0,-2.122644186,0.3123,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
575,T47D_BREAST,T-47D,PLX4720,RAF,0.0025,13.8,23.3,8,Constant,,8.0,-0.886463165,0.04939,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
575,T47D_BREAST,T-47D,PLX4720,RAF,0.008,-1.8,2.55,8,Constant,,8.0,-0.886463165,0.04939,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
575,T47D_BREAST,T-47D,PLX4720,RAF,0.025,-11.0,9.72,8,Constant,,8.0,-0.886463165,0.04939,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
575,T47D_BREAST,T-47D,PLX4720,RAF,0.08,-3.6,25.9,8,Constant,,8.0,-0.886463165,0.04939,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
575,T47D_BREAST,T-47D,PLX4720,RAF,0.25,18.1,10.5,8,Constant,,8.0,-0.886463165,0.04939,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
575,T47D_BREAST,T-47D,PLX4720,RAF,0.8,24.2,19.3,8,Constant,,8.0,-0.886463165,0.04939,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
575,T47D_BREAST,T-47D,PLX4720,RAF,2.53,0.31,9.41,8,Constant,,8.0,-0.886463165,0.04939,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
575,T47D_BREAST,T-47D,PLX4720,RAF,8.0,-6.6,3.41,8,Constant,,8.0,-0.886463165,0.04939,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
576,T47D_BREAST,T-47D,Paclitaxel,TUBB1,0.0025,-23.0,24.6,8,Constant,,8.0,-45.69276428,3.3375,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
576,T47D_BREAST,T-47D,Paclitaxel,TUBB1,0.008,-43.0,3.16,8,Constant,,8.0,-45.69276428,3.3375,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
576,T47D_BREAST,T-47D,Paclitaxel,TUBB1,0.025,-48.0,6.68,8,Constant,,8.0,-45.69276428,3.3375,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
576,T47D_BREAST,T-47D,Paclitaxel,TUBB1,0.08,-47.0,0.31,8,Constant,,8.0,-45.69276428,3.3375,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
576,T47D_BREAST,T-47D,Paclitaxel,TUBB1,0.25,-55.0,7.16,8,Constant,,8.0,-45.69276428,3.3375,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
576,T47D_BREAST,T-47D,Paclitaxel,TUBB1,0.8,-47.0,7.89,8,Constant,,8.0,-45.69276428,3.3375,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
576,T47D_BREAST,T-47D,Paclitaxel,TUBB1,2.53,-46.0,17.8,8,Constant,,8.0,-45.69276428,3.3375,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
576,T47D_BREAST,T-47D,Paclitaxel,TUBB1,8.0,-41.0,10.8,8,Constant,,8.0,-45.69276428,3.3375,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
577,T47D_BREAST,T-47D,Panobinostat,HDAC,0.0025,3.94,4.22,8,Sigmoid,0.060682308,0.06439659,-94.66168213,4.3607,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
577,T47D_BREAST,T-47D,Panobinostat,HDAC,0.008,9.88,26.6,8,Sigmoid,0.060682308,0.06439659,-94.66168213,4.3607,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
577,T47D_BREAST,T-47D,Panobinostat,HDAC,0.025,18.9,22.1,8,Sigmoid,0.060682308,0.06439659,-94.66168213,4.3607,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
577,T47D_BREAST,T-47D,Panobinostat,HDAC,0.08,-70.0,4.65,8,Sigmoid,0.060682308,0.06439659,-94.66168213,4.3607,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
577,T47D_BREAST,T-47D,Panobinostat,HDAC,0.25,-93.0,1.37,8,Sigmoid,0.060682308,0.06439659,-94.66168213,4.3607,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
577,T47D_BREAST,T-47D,Panobinostat,HDAC,0.8,-93.0,0.18,8,Sigmoid,0.060682308,0.06439659,-94.66168213,4.3607,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
577,T47D_BREAST,T-47D,Panobinostat,HDAC,2.53,-95.0,0.51,8,Sigmoid,0.060682308,0.06439659,-94.66168213,4.3607,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
577,T47D_BREAST,T-47D,Panobinostat,HDAC,8.0,-97.0,0.048,8,Sigmoid,0.060682308,0.06439659,-94.66168213,4.3607,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
578,T47D_BREAST,T-47D,RAF265,RAF,0.0025,9.54,11.7,8,Sigmoid,8.245346178,6.936302662,-51.97096252,1.4747,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
578,T47D_BREAST,T-47D,RAF265,RAF,0.008,4.32,2.22,8,Sigmoid,8.245346178,6.936302662,-51.97096252,1.4747,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
578,T47D_BREAST,T-47D,RAF265,RAF,0.025,-11.0,21.6,8,Sigmoid,8.245346178,6.936302662,-51.97096252,1.4747,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
578,T47D_BREAST,T-47D,RAF265,RAF,0.08,-7.7,6.85,8,Sigmoid,8.245346178,6.936302662,-51.97096252,1.4747,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
578,T47D_BREAST,T-47D,RAF265,RAF,0.25,-10.0,2.35,8,Sigmoid,8.245346178,6.936302662,-51.97096252,1.4747,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
578,T47D_BREAST,T-47D,RAF265,RAF,0.8,-34.0,7.76,8,Sigmoid,8.245346178,6.936302662,-51.97096252,1.4747,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
578,T47D_BREAST,T-47D,RAF265,RAF,2.53,-28.0,10.5,8,Sigmoid,8.245346178,6.936302662,-51.97096252,1.4747,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
578,T47D_BREAST,T-47D,RAF265,RAF,8.0,-55.0,12.9,8,Sigmoid,8.245346178,6.936302662,-51.97096252,1.4747,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
579,T47D_BREAST,T-47D,Sorafenib,RTK,0.0025,-22.0,28.1,8,Constant,,8.0,2.313207865,0.427,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
579,T47D_BREAST,T-47D,Sorafenib,RTK,0.008,32.0,32.0,8,Constant,,8.0,2.313207865,0.427,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
579,T47D_BREAST,T-47D,Sorafenib,RTK,0.025,-4.6,21.6,8,Constant,,8.0,2.313207865,0.427,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
579,T47D_BREAST,T-47D,Sorafenib,RTK,0.08,3.15,3.97,8,Constant,,8.0,2.313207865,0.427,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
579,T47D_BREAST,T-47D,Sorafenib,RTK,0.25,10.6,9.67,8,Constant,,8.0,2.313207865,0.427,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
579,T47D_BREAST,T-47D,Sorafenib,RTK,0.8,6.0,25.3,8,Constant,,8.0,2.313207865,0.427,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
579,T47D_BREAST,T-47D,Sorafenib,RTK,2.53,-13.0,18.0,8,Constant,,8.0,2.313207865,0.427,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
579,T47D_BREAST,T-47D,Sorafenib,RTK,8.0,1.08,16.2,8,Constant,,8.0,2.313207865,0.427,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
580,T47D_BREAST,T-47D,TAE684,ALK,0.0025,20.7,4.64,8,Sigmoid,9.464862726,8.0,-30.49042702,0.3381,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
580,T47D_BREAST,T-47D,TAE684,ALK,0.008,-3.7,20.7,8,Sigmoid,9.464862726,8.0,-30.49042702,0.3381,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
580,T47D_BREAST,T-47D,TAE684,ALK,0.025,0.73,4.74,8,Sigmoid,9.464862726,8.0,-30.49042702,0.3381,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
580,T47D_BREAST,T-47D,TAE684,ALK,0.08,-8.0,4.55,8,Sigmoid,9.464862726,8.0,-30.49042702,0.3381,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
580,T47D_BREAST,T-47D,TAE684,ALK,0.25,14.2,6.71,8,Sigmoid,9.464862726,8.0,-30.49042702,0.3381,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
580,T47D_BREAST,T-47D,TAE684,ALK,0.8,-8.1,6.87,8,Sigmoid,9.464862726,8.0,-30.49042702,0.3381,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
580,T47D_BREAST,T-47D,TAE684,ALK,2.53,-0.27,5.6,8,Sigmoid,9.464862726,8.0,-30.49042702,0.3381,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
580,T47D_BREAST,T-47D,TAE684,ALK,8.0,-31.0,16.7,8,Sigmoid,9.464862726,8.0,-30.49042702,0.3381,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
581,T47D_BREAST,T-47D,TKI258,FGFR,0.0025,28.0,24.1,8,Linear,,8.0,-31.5136776,0.4691,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
581,T47D_BREAST,T-47D,TKI258,FGFR,0.008,-3.8,11.1,8,Linear,,8.0,-31.5136776,0.4691,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
581,T47D_BREAST,T-47D,TKI258,FGFR,0.025,-3.8,0.54,8,Linear,,8.0,-31.5136776,0.4691,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
581,T47D_BREAST,T-47D,TKI258,FGFR,0.08,20.9,9.27,8,Linear,,8.0,-31.5136776,0.4691,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
581,T47D_BREAST,T-47D,TKI258,FGFR,0.25,-7.1,5.82,8,Linear,,8.0,-31.5136776,0.4691,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
581,T47D_BREAST,T-47D,TKI258,FGFR,0.8,10.2,13.7,8,Linear,,8.0,-31.5136776,0.4691,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
581,T47D_BREAST,T-47D,TKI258,FGFR,2.53,12.0,29.5,8,Linear,,8.0,-31.5136776,0.4691,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
581,T47D_BREAST,T-47D,TKI258,FGFR,8.0,-31.0,5.17,8,Linear,,8.0,-31.5136776,0.4691,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
582,T47D_BREAST,T-47D,Topotecan,TOP2,0.0025,21.7,9.46,8,Sigmoid,0.138072416,2.112178564,-60.05889893,1.9885,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
582,T47D_BREAST,T-47D,Topotecan,TOP2,0.008,-2.7,9.49,8,Sigmoid,0.138072416,2.112178564,-60.05889893,1.9885,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
582,T47D_BREAST,T-47D,Topotecan,TOP2,0.025,-17.0,27.8,8,Sigmoid,0.138072416,2.112178564,-60.05889893,1.9885,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
582,T47D_BREAST,T-47D,Topotecan,TOP2,0.08,-10.0,0.51,8,Sigmoid,0.138072416,2.112178564,-60.05889893,1.9885,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
582,T47D_BREAST,T-47D,Topotecan,TOP2,0.25,-32.0,10.5,8,Sigmoid,0.138072416,2.112178564,-60.05889893,1.9885,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
582,T47D_BREAST,T-47D,Topotecan,TOP2,0.8,-43.0,0.54,8,Sigmoid,0.138072416,2.112178564,-60.05889893,1.9885,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
582,T47D_BREAST,T-47D,Topotecan,TOP2,2.53,-50.0,7.46,8,Sigmoid,0.138072416,2.112178564,-60.05889893,1.9885,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
582,T47D_BREAST,T-47D,Topotecan,TOP2,8.0,-60.0,8.77,8,Sigmoid,0.138072416,2.112178564,-60.05889893,1.9885,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
583,T47D_BREAST,T-47D,ZD-6474,EGFR,0.0025,1.39,10.5,8,Sigmoid,1.723767161,8.0,-25.02074623,0.3955,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
583,T47D_BREAST,T-47D,ZD-6474,EGFR,0.008,-5.1,8.67,8,Sigmoid,1.723767161,8.0,-25.02074623,0.3955,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
583,T47D_BREAST,T-47D,ZD-6474,EGFR,0.025,-13.0,11.3,8,Sigmoid,1.723767161,8.0,-25.02074623,0.3955,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
583,T47D_BREAST,T-47D,ZD-6474,EGFR,0.08,14.8,0.54,8,Sigmoid,1.723767161,8.0,-25.02074623,0.3955,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
583,T47D_BREAST,T-47D,ZD-6474,EGFR,0.25,12.6,8.91,8,Sigmoid,1.723767161,8.0,-25.02074623,0.3955,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
583,T47D_BREAST,T-47D,ZD-6474,EGFR,0.8,10.0,9.21,8,Sigmoid,1.723767161,8.0,-25.02074623,0.3955,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
583,T47D_BREAST,T-47D,ZD-6474,EGFR,2.53,-23.0,1.72,8,Sigmoid,1.723767161,8.0,-25.02074623,0.3955,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
583,T47D_BREAST,T-47D,ZD-6474,EGFR,8.0,-24.0,3.01,8,Sigmoid,1.723767161,8.0,-25.02074623,0.3955,T47D_BREAST,T-47D,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
584,UACC812_BREAST,UACC-812,17-AAG,HSP90,0.0025,-23.0,20.0,8,Sigmoid,0.192266747,0.200488731,-86.43447113,3.1346,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
584,UACC812_BREAST,UACC-812,17-AAG,HSP90,0.008,-32.0,22.2,8,Sigmoid,0.192266747,0.200488731,-86.43447113,3.1346,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
584,UACC812_BREAST,UACC-812,17-AAG,HSP90,0.025,-24.0,51.6,8,Sigmoid,0.192266747,0.200488731,-86.43447113,3.1346,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
584,UACC812_BREAST,UACC-812,17-AAG,HSP90,0.08,-43.0,36.2,8,Sigmoid,0.192266747,0.200488731,-86.43447113,3.1346,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
584,UACC812_BREAST,UACC-812,17-AAG,HSP90,0.25,-66.0,6.87,8,Sigmoid,0.192266747,0.200488731,-86.43447113,3.1346,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
584,UACC812_BREAST,UACC-812,17-AAG,HSP90,0.8,-59.0,15.9,8,Sigmoid,0.192266747,0.200488731,-86.43447113,3.1346,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
584,UACC812_BREAST,UACC-812,17-AAG,HSP90,2.53,-74.0,28.2,8,Sigmoid,0.192266747,0.200488731,-86.43447113,3.1346,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
584,UACC812_BREAST,UACC-812,17-AAG,HSP90,8.0,-66.0,31.1,8,Sigmoid,0.192266747,0.200488731,-86.43447113,3.1346,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
585,UACC812_BREAST,UACC-812,AEW541,IGF1R,0.0025,24.5,23.6,8,Sigmoid,2.238722086,8.0,-34.91090775,0.3992,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
585,UACC812_BREAST,UACC-812,AEW541,IGF1R,0.008,-0.41,16.6,8,Sigmoid,2.238722086,8.0,-34.91090775,0.3992,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
585,UACC812_BREAST,UACC-812,AEW541,IGF1R,0.025,22.0,13.6,8,Sigmoid,2.238722086,8.0,-34.91090775,0.3992,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
585,UACC812_BREAST,UACC-812,AEW541,IGF1R,0.08,18.6,13.0,8,Sigmoid,2.238722086,8.0,-34.91090775,0.3992,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
585,UACC812_BREAST,UACC-812,AEW541,IGF1R,0.25,10.9,11.3,8,Sigmoid,2.238722086,8.0,-34.91090775,0.3992,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
585,UACC812_BREAST,UACC-812,AEW541,IGF1R,0.8,-1.6,9.22,8,Sigmoid,2.238722086,8.0,-34.91090775,0.3992,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
585,UACC812_BREAST,UACC-812,AEW541,IGF1R,2.53,-18.0,28.7,8,Sigmoid,2.238722086,8.0,-34.91090775,0.3992,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
585,UACC812_BREAST,UACC-812,AEW541,IGF1R,8.0,-44.0,13.4,8,Sigmoid,2.238722086,8.0,-34.91090775,0.3992,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
586,UACC812_BREAST,UACC-812,AZD0530,ABL,0.0025,-0.024,11.8,8,Sigmoid,8.25090714,3.755201817,-84.01983643,0.6199,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
586,UACC812_BREAST,UACC-812,AZD0530,ABL,0.008,-8.9,14.0,8,Sigmoid,8.25090714,3.755201817,-84.01983643,0.6199,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
586,UACC812_BREAST,UACC-812,AZD0530,ABL,0.025,12.1,2.38,8,Sigmoid,8.25090714,3.755201817,-84.01983643,0.6199,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
586,UACC812_BREAST,UACC-812,AZD0530,ABL,0.08,7.3,20.2,8,Sigmoid,8.25090714,3.755201817,-84.01983643,0.6199,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
586,UACC812_BREAST,UACC-812,AZD0530,ABL,0.25,9.09,11.0,8,Sigmoid,8.25090714,3.755201817,-84.01983643,0.6199,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
586,UACC812_BREAST,UACC-812,AZD0530,ABL,0.8,-7.5,16.2,8,Sigmoid,8.25090714,3.755201817,-84.01983643,0.6199,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
586,UACC812_BREAST,UACC-812,AZD0530,ABL,2.53,-13.0,31.6,8,Sigmoid,8.25090714,3.755201817,-84.01983643,0.6199,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
586,UACC812_BREAST,UACC-812,AZD0530,ABL,8.0,-58.0,39.3,8,Sigmoid,8.25090714,3.755201817,-84.01983643,0.6199,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
587,UACC812_BREAST,UACC-812,AZD6244,MEK,0.0025,-17.0,12.5,8,Constant,,8.0,-2.037965059,0.9361,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
587,UACC812_BREAST,UACC-812,AZD6244,MEK,0.008,-4.7,24.2,8,Constant,,8.0,-2.037965059,0.9361,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
587,UACC812_BREAST,UACC-812,AZD6244,MEK,0.025,-7.4,13.3,8,Constant,,8.0,-2.037965059,0.9361,UACC812_BREAST,UACC-812,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
